0;Advanced Microwave Scanning Radiometer-EOS;Earth Remote Sensing Instruments>Passive Remote Sensing>Spectrometers/Radiometers>Imaging Spectrometers/Radiometers
1;Moderate-Resolution Imaging Spectroradiometer;Earth Remote Sensing Instruments>Passive Remote Sensing>Spectrometers/Radiometers>Imaging Spectrometers/Radiometers
2;Earth Observing System;Earth Observation Satellites
15983;Multibeam collection for AT15-61: Multibeam data collected aboard Atlantis from 2010-01-29 to 2010-03-03, departing from Iquique, Chile and returning to Arica, Chile
15984;Multibeam collection for AT15-63: Multibeam data collected aboard Atlantis from 2010-03-15 to 2010-04-14, departing from Puerto Ayora, Ecuador and returning to Puerto Ayora, Ecuador
15985;Multibeam collection for AT15-68: Multibeam data collected aboard Atlantis from 2010-07-31 to 2010-08-12, departing from Astoria, OR and returning to San Diego, CA
15986;Multibeam collection for AT16: Multibeam data collected aboard Atlantis from 2010-09-10 to 2010-10-05, departing from Woods Hole, MA and returning to Woods Hole, MA
15987;Multibeam collection for AT17: Multibeam data collected aboard Atlantis from 2010-10-09 to 2010-10-24, departing from Woods Hole, MA and returning to Woods Hole, MA
15988;Multibeam collection for AT18-02: Multibeam data collected aboard Atlantis from 2010-11-08 to 2010-12-03, departing from Galveston, TX and returning to Gulfport, MS
15989;Multibeam collection for AT18-03: Multibeam data collected aboard Atlantis from 2010-12-06 to 2010-12-15, departing from Gulfport, MS and returning to Gulfport, MS
15990;Multibeam collection for AT18-04: Multibeam data collected aboard Atlantis from 2010-12-15 to 2010-12-19, departing from Gulfport, MS and returning to Jacksonville, FL
15991;Multibeam collection for AT18-06: Multibeam data collected aboard Atlantis from 2011-06-17 to 2011-06-23, departing from San Diego, CA and returning to Astoria, OR
15992;Multibeam collection for AT18-07: Multibeam data collected aboard Atlantis from 2011-06-29 to 2011-07-14, departing from Astoria, OR and returning to Astoria, OR
15993;Multibeam collection for AT18-08: Multibeam data collected aboard Atlantis from 2011-07-19 to 2011-08-01, departing from Astoria, OR and returning to Astoria, OR
15994;Multibeam collection for AT18-09: Multibeam data collected aboard Atlantis from 2011-08-06 to 2011-08-24, departing from Astoria, OR and returning to Astoria, OR
15995;Multibeam collection for AT18-11: Multibeam data collected aboard Atlantis from 2011-09-13 to 2011-09-29, departing from San Francisco, CA and returning to San Diego, CA
15996;Multibeam collection for AT18-12: Multibeam data collected aboard Atlantis from 2011-10-04 to 2011-10-28, departing from San Diego, CA and returning to Balboa, Panama
15997;Multibeam collection for AT18-13: Multibeam data collected aboard Atlantis from 2011-10-30 to 2011-11-21, departing from Balboa, Panama and returning to Piraievs, Greece
15998;Multibeam collection for AT18-14: Multibeam data collected aboard Atlantis from 2011-11-25 to 2011-12-08, departing from Piraievs, Greece and returning to Piraievs, Greece
15999;Multibeam collection for AT18-15: Multibeam data collected aboard Atlantis from 2011-12-12 to 2012-01-01, departing from Piraievs, Greece and returning to Port Everglades, FL
16000;Multibeam collection for AT18-16: Multibeam data collected aboard Atlantis from 2012-01-06 to 2012-01-28, departing from Port Everglades, FL and returning to Port Everglades, FL
16001;Multibeam collection for AT18-17: Multibeam data collected aboard Atlantis from 2012-01-30 to 2012-01-31, departing from Port Everglades, FL and returning to Port Everglades, FL
16002;Multibeam collection for AT18-18: Multibeam data collected aboard Atlantis from 2012-02-01 to 2012-02-07, departing from Port Everglades, FL and returning to Woods Hole, MA
16003;Multibeam collection for AT19: Multibeam data collected aboard Atlantis from 2012-02-22 to 2012-03-17, departing from Woods Hole, MA and returning to Woods Hole, MA
16004;Multibeam collection for AT1L1: Multibeam data collected aboard Atlantis from 1997-03-25 to 1997-03-29, departing from Pascagoula, MS and returning to Fort Lauderdale, FL
16005;Multibeam collection for AT1L2: Multibeam data collected aboard Atlantis from 1997-03-29 to 1997-04-06, departing from Fort Lauderdale, FL and returning to Norfolk, VA
16006;Multibeam collection for AT1L3: Multibeam data collected aboard Atlantis from 1997-04-06 to 1997-04-11, departing from Norfolk, VA and returning to Woods Hole, MA
16007;Multibeam collection for AT20: Multibeam data collected aboard Atlantis from 2012-03-24 to 2012-05-15, departing from Woods Hole, MA and returning to Woods Hole, MA
16008;Multibeam collection for AT21-01: Multibeam data collected aboard Atlantis from 2012-05-20 to 2012-05-28, departing from Woods Hole, MA and returning to Bridgetown, Barbados
16009;Multibeam collection for AT21-02: Multibeam data collected aboard Atlantis from 2012-06-01 to 2012-06-17, departing from Bridgetown, Barbados and returning to Bridgetown, Barbados
16010;Multibeam collection for AT21-03: Multibeam data collected aboard Atlantis from 2012-06-21 to 2012-07-09, departing from Bridgetown, Barbados and returning to Bridgetown, Barbados
16011;Multibeam collection for AT21-04: Multibeam data collected aboard Atlantis from 2012-07-13 to 2012-07-29, departing from Bridgetown, Barbados and returning to Bridgetown, Barbados
16012;Multibeam collection for AT21-05: Multibeam data collected aboard Atlantis from 2012-07-31 to 2012-08-09, departing from Bridgetown, Barbados and returning to Woods Hole, MA
16013;Multibeam collection for AT22: Multibeam data collected aboard Atlantis from 2012-08-15 to 2012-09-10, departing from Woods Hole, MA and returning to Boston, MA
16014;Multibeam collection for AT23: Multibeam data collected aboard Atlantis from 2012-10-22 to 2012-10-26, departing from Woods Hole, MA and returning to Woods Hole, MA
16015;Multibeam collection for AT25: Multibeam data collected aboard Atlantis from 2013-05-03 to 2013-05-06, departing from Woods Hole, MA and returning to Woods Hole, MA
16016;Multibeam collection for AT26-01: Multibeam data collected aboard Atlantis from 2013-05-25 to 2013-06-20, departing from Woods Hole, MA and returning to Astoria, OR
16017;Multibeam collection for AT26-02: Multibeam data collected aboard Atlantis from 2013-06-25 to 2013-07-09, departing from Astoria, OR and returning to Astoria, OR
16018;Multibeam collection for AT26-04: Multibeam data collected aboard Atlantis from 2013-07-31 to 2013-08-26, departing from Astoria, OR and returning to Astoria, OR
16019;Multibeam collection for AT26-05: Multibeam data collected aboard Atlantis from 2013-08-31 to 2013-09-20, departing from Astoria, OR and returning to San Francisco, CA
16020;Multibeam collection for AT26-06: Multibeam data collected aboard Atlantis from 2013-09-26 to 2013-10-17, departing from San Francisco, CA and returning to San Diego, CA
16021;Multibeam collection for AT26-07: Multibeam data collected aboard Atlantis from 2013-10-21 to 2013-11-19, departing from San Diego, CA and returning to San Diego, CA
16022;Multibeam collection for AT26-09-auv: Multibeam data collected aboard AUV Sentry from 2013-12-07 to 2013-12-23, departing from Puntarenas, Costa Rica and returning to Puntarenas, Costa Rica
16023;Multibeam collection for AT26-09: Multibeam data collected aboard Atlantis from 2013-12-07 to 2013-12-23, departing from Puntarenas, Costa Rica and returning to Puntarenas, Costa Rica
16024;Multibeam collection for AT26-10: Multibeam data collected aboard Atlantis from 2013-12-29 to 2014-01-27, departing from Puntarenas, Costa Rica and returning to Balboa, Panama
16025;Multibeam collection for AT26-12: Multibeam data collected aboard Atlantis from 2014-03-14 to 2014-03-26, departing from New Orleans, LA and returning to Gulfport, MS
16026;Multibeam collection for AT26-13: Multibeam data collected aboard Atlantis from 2014-03-30 to 2014-04-22, departing from Gulfport, MS and returning to Gulfport, MS
16027;Multibeam collection for AT26-14: Multibeam data collected aboard Atlantis from 2014-04-27 to 2014-05-16, departing from Gulfport, MS and returning to Gulfport, MS
16028;Multibeam collection for AT26-15: Multibeam data collected aboard Atlantis from 2014-05-21 to 2014-06-14, departing from Gulfport, MS and returning to St. Petersburg, FL
16029;Multibeam collection for AT26-16: Multibeam data collected aboard Atlantis from 2014-06-18 to 2014-07-09, departing from St. Petersburg, FL and returning to Astoria, OR
16030;Multibeam collection for AT26-17: Multibeam data collected aboard Atlantis from 2014-07-14 to 2014-08-06, departing from Astoria, OR and returning to Astoria, OR
16031;Multibeam collection for AT26-18: Multibeam data collected aboard Atlantis from 2014-08-10 to 2014-08-24, departing from Astoria, OR and returning to Astoria, OR
16032;Multibeam collection for AT26-19: Multibeam data collected aboard Atlantis from 2014-08-28 to 2014-09-11, departing from Astoria, OR and returning to Astoria, OR
16033;Multibeam collection for AT26-20: Multibeam data collected aboard Atlantis from 2014-09-15 to 2014-09-20, departing from Astoria, OR and returning to Astoria, OR
16034;Multibeam collection for AT26-21: Multibeam data collected aboard Atlantis from 2014-09-23 to 2014-10-12, departing from Astoria, OR and returning to San Francisco, CA
16035;Multibeam collection for AT26-23: Multibeam data collected aboard Atlantis from 2014-11-02 to 2014-11-21, departing from Manzanillo, Mexico and returning to Puntarenas, Costa Rica
16036;Multibeam collection for AT26-24: Multibeam data collected aboard Atlantis from 2014-11-30 to 2014-12-12, departing from Puntarenas, Costa Rica and returning to Puntarenas, Costa Rica
16037;Multibeam collection for AT2L5: Multibeam data collected aboard Atlantis from 1997-05-22 to 1997-05-24, departing from Norfolk, VA and returning to Woods Hole, MA
16038;Multibeam collection for AT3L10: Multibeam data collected aboard Atlantis from 1997-10-25 to 1997-11-19, departing from San Diego, CA and returning to Manzanillo, Mexico
16039;Multibeam collection for AT3L11: Multibeam data collected aboard Atlantis from 1997-11-25 to 1997-12-24, departing from Manzanillo, Mexico and returning to San Diego, CA
16040;Multibeam collection for AT3L13: Multibeam data collected aboard Atlantis from 1998-03-25 to 1998-03-26, departing from San Diego, CA and returning to San Diego, CA
16041;Multibeam collection for AT3L14: Multibeam data collected aboard Atlantis from 1998-03-27 to 1998-03-30, departing from San Diego, CA and returning to San Diego, CA
16042;Multibeam collection for AT3L20: Multibeam data collected aboard Atlantis from 1998-06-05 to 1998-06-10, departing from San Diego, CA and returning to San Diego, CA
16043;Multibeam collection for AT3L23: Multibeam data collected aboard Atlantis from 1998-07-08 to 1998-07-26, departing from Astoria, OR and returning to Astoria, OR
16044;Multibeam collection for AT3L2: Multibeam data collected aboard Atlantis from 1997-06-23 to 1997-07-02, departing from Bermuda and returning to Ponta Delgada, Azores
16045;Multibeam collection for AT3L3: Multibeam data collected aboard Atlantis from 1997-07-05 to 1997-08-01, departing from Ponta Delgada, Azores and returning to Barbados
16046;Multibeam collection for AT3L53: Multibeam data collected aboard Atlantis from 2000-06-10 to 2000-07-12, departing from Astoria, OR and returning to Astoria, OR
16047;Multibeam collection for AT3L56: Multibeam data collected aboard Atlantis from 2000-09-01 to 2000-09-19, departing from Seattle, WA and returning to Astoria, OR
16048;Multibeam collection for AT3L58: Multibeam data collected aboard Atlantis from 2000-10-16 to 2000-10-31, departing from Galveston, TX and returning to Key West, FL
16049;Multibeam collection for AT3L60: Multibeam data collected aboard Atlantis from 2000-11-11 to 2000-12-16, departing from St. George's, Bermuda and returning to Woods Hole, MA
16050;Multibeam collection for AT3L6: Multibeam data collected aboard Atlantis from 1997-08-31 to 1997-09-04, departing from San Diego, CA and returning to Astoria, OR
16051;Multibeam collection for AT4L02: Multibeam data collected aboard Atlantis from 2001-02-11 to 2001-02-18, departing from Tampa, FL and returning to Charleston, SC
16052;Multibeam collection for AVON01MV: Multibeam data collected aboard Melville from 1999-01-06 to 1999-01-22, departing from San Diego, CA and returning to Majuro, Marshall Islands
16053;Multibeam collection for AVON02MV: Multibeam data collected aboard Melville from 1999-01-26 to 1999-03-09, departing from Majuro, Marshall Islands and returning to Pago Pago, American Samoa
16054;Multibeam collection for AVON03MV: Multibeam data collected aboard Melville from 1999-03-11 to 1999-03-17, departing from Pago Pago, American Samoa and returning to Apia, Western Samoa
16055;Multibeam collection for AVON05MV: Multibeam data collected aboard Melville from 1999-04-15 to 1999-04-23, departing from Apia, Samoa and returning to Honolulu, HI
16056;Multibeam collection for AVON06MV: Multibeam data collected aboard Melville from 1999-04-28 to 1999-05-19, departing from Honolulu, HI and returning to Honolulu, HI
16057;Multibeam collection for AVON07MV: Multibeam data collected aboard Melville from 1999-05-25 to 1999-06-15, departing from Honolulu, HI and returning to Honolulu, HI
16058;Multibeam collection for AVON08MV: Multibeam data collected aboard Melville from 1999-06-19 to 1999-07-02, departing from Honolulu, HI and returning to Astoria, OR
16059;Multibeam collection for AVON09MV: Multibeam data collected aboard Melville from 1999-07-08 to 1999-08-02, departing from Astoria, OR and returning to Eureka, CA
16060;Multibeam collection for AVON10MV: Multibeam data collected aboard Melville from 1999-08-06 to 1999-08-14, departing from Eureka, CA and returning to San Francisco, CA
16061;Multibeam collection for AVON11MV: Multibeam data collected aboard Melville from 1999-08-15 to 1999-08-18, departing from San Francisco, CA and returning to Eureka, CA
16062;Multibeam collection for AVON12MV: Multibeam data collected aboard Melville from 1999-08-20 to 1999-08-25, departing from Eureka, CA and returning to San Diego, CA
16063;Multibeam collection for B00001: Multibeam data collected aboard Surveyor from 1984-05-06 to 1984-05-19, departing from Seattle, WA and returning to Seattle, WA
16064;Multibeam collection for B00002: Multibeam data collected aboard Surveyor from 1984-05-24 to 1984-05-29, departing from Seattle, WA and returning to Seattle, WA
16065;Multibeam collection for B00003: Multibeam data collected aboard Davidson from 1984-09-09 to 1984-10-05, departing from Seattle, WA and returning to Seattle, WA
16066;Multibeam collection for B00004: Multibeam data collected aboard Davidson from 1984-10-06 to 1984-10-19, departing from Seattle, WA and returning to Seattle, WA
16067;Multibeam collection for B00005: Multibeam data collected aboard Surveyor from 1984-10-16 to 1985-04-22, departing from Seattle, WA and returning to Seattle, WA
16068;Multibeam collection for B00006: Multibeam data collected aboard Surveyor from 1984-11-01 to 1984-11-05, departing from Seattle, WA and returning to Seattle, WA
16069;Multibeam collection for B00007: Multibeam data collected aboard Davidson from 1985-03-26 to 1985-04-09, departing from Seattle, WA and returning to Seattle, WA
16070;Multibeam collection for B00008: Multibeam data collected aboard Surveyor from 1984-11-05 to 1984-11-09, departing from Seattle, WA and returning to Seattle, WA
16071;Multibeam collection for B00009: Multibeam data collected aboard Surveyor from 1984-11-10 to 1984-11-13, departing from Seattle, WA and returning to Seattle, WA
16072;Multibeam collection for B00010: Multibeam data collected aboard Surveyor from 1984-11-14 to 1985-03-31, departing from Seattle, WA and returning to Seattle, WA
16073;Multibeam collection for B00011: Multibeam data collected aboard Davidson from 1985-04-10 to 1985-05-02, departing from Seattle, WA and returning to Seattle, WA
16074;Multibeam collection for B00012: Multibeam data collected aboard Davidson from 1985-05-02 to 1985-06-01, departing from Seattle, WA and returning to Seattle, WA
16075;Multibeam collection for B00013: Multibeam data collected aboard Surveyor from 1985-04-06 to 1985-04-11, departing from Seattle, WA and returning to Seattle, WA
16076;Multibeam collection for B00014: Multibeam data collected aboard Surveyor from 1985-04-09 to 1985-04-18, departing from Seattle, WA and returning to Seattle, WA
16077;Multibeam collection for B00015: Multibeam data collected aboard Surveyor from 1985-04-22 to 1985-10-19, departing from Seattle, WA and returning to Seattle, WA
16078;Multibeam collection for B00016: Multibeam data collected aboard Davidson from 1985-05-15 to 1985-05-24, departing from Seattle, WA and returning to Seattle, WA
16079;Multibeam collection for B00017: Multibeam data collected aboard Davidson from 1985-06-03 to 1985-06-20, departing from Seattle, WA and returning to Seattle, WA
16080;Multibeam collection for B00018: Multibeam data collected aboard Davidson from 1985-06-20 to 1985-07-02, departing from Seattle, WA and returning to Seattle, WA
16081;Multibeam collection for B00019: Multibeam data collected aboard Davidson from 1985-07-12 to 1985-08-01, departing from Seattle, WA and returning to Seattle, WA
16082;Multibeam collection for B00020: Multibeam data collected aboard Davidson from 1985-07-27 to 1985-08-28, departing from Seattle, WA and returning to Seattle, WA
16083;Multibeam collection for B00021: Multibeam data collected aboard Surveyor from 1985-08-08 to 1985-08-16, departing from Seattle, WA and returning to Seattle, WA
16084;Multibeam collection for B00022: Multibeam data collected aboard Surveyor from 1985-08-11 to 1985-08-16, departing from Seattle, WA and returning to Seattle, WA
16085;Multibeam collection for B00023: Multibeam data collected aboard Surveyor from 1985-08-16 to 1985-09-05, departing from Seattle, WA and returning to Seattle, WA
16086;Multibeam collection for B00024: Multibeam data collected aboard Surveyor from 1985-08-26 to 1985-08-27, departing from Seattle, WA and returning to Seattle, WA
16087;Multibeam collection for B00025: Multibeam data collected aboard Surveyor from 1985-08-29 to 1985-09-18, departing from Seattle, WA and returning to Seattle, WA
16088;Multibeam collection for B00026: Multibeam data collected aboard Surveyor from 1985-09-01 to 1985-09-02, departing from Seattle, WA and returning to Seattle, WA
16089;Multibeam collection for B00027: Multibeam data collected aboard Surveyor from 1985-09-03 to 1985-09-15, departing from Seattle, WA and returning to Seattle, WA
16090;Multibeam collection for B00028: Multibeam data collected aboard Surveyor from 1985-09-05 to 1985-09-05, departing from Seattle, WA and returning to Seattle, WA
16091;Multibeam collection for B00029: Multibeam data collected aboard Surveyor from 1985-09-18 to 1985-09-20, departing from Seattle, WA and returning to Seattle, WA
16092;Multibeam collection for B00030: Multibeam data collected aboard Surveyor from 1985-09-21 to 1985-09-24, departing from Seattle, WA and returning to Seattle, WA
16093;Multibeam collection for B00031: Multibeam data collected aboard Davidson from 1985-09-25 to 1985-10-25, departing from Seattle, WA and returning to Seattle, WA
16094;Multibeam collection for B00032: Multibeam data collected aboard Surveyor from 1985-10-17 to 1985-10-28, departing from Seattle, WA and returning to Seattle, WA
16095;Multibeam collection for B00033: Multibeam data collected aboard Surveyor from 1985-10-21 to 1985-10-24, departing from Seattle, WA and returning to Seattle, WA
16096;Multibeam collection for B00034: Multibeam data collected aboard Davidson from 1985-10-21 to 1985-11-04, departing from Seattle, WA and returning to Seattle, WA
16097;Multibeam collection for B00035: Multibeam data collected aboard Surveyor from 1985-10-24 to 1985-10-26, departing from Seattle, WA and returning to Seattle, WA
16098;Multibeam collection for B00036: Multibeam data collected aboard Surveyor from 1985-10-26 to 1985-11-05, departing from Seattle, WA and returning to Seattle, WA
16099;Multibeam collection for B00037: Multibeam data collected aboard Surveyor from 1985-11-09 to 1985-11-15, departing from Seattle, WA and returning to Seattle, WA
16100;Multibeam collection for B00038: Multibeam data collected aboard Surveyor from 1985-10-29 to 1985-11-13, departing from Seattle, WA and returning to Seattle, WA
16101;Multibeam collection for B00039: Multibeam data collected aboard Davidson from 1985-11-06 to 1985-11-15, departing from Seattle, WA and returning to Seattle, WA
16102;Multibeam collection for B00041: Multibeam data collected aboard Surveyor from 1985-11-21 to 1985-11-22, departing from Seattle, WA and returning to Seattle, WA
16103;Multibeam collection for B00048: Multibeam data collected aboard Davidson from 1986-05-05 to 1986-06-29, departing from Seattle, WA and returning to Seattle, WA
16104;Multibeam collection for B00049: Multibeam data collected aboard Surveyor from 1986-05-01 to 1986-05-06, departing from Seattle, WA and returning to Seattle, WA
16105;Multibeam collection for B00050: Multibeam data collected aboard Surveyor from 1986-05-06 to 1986-05-08, departing from Seattle, WA and returning to Seattle, WA
16106;Multibeam collection for B00051: Multibeam data collected aboard Davidson from 1986-05-20 to 1986-06-29, departing from Seattle, WA and returning to Seattle, WA
16107;Multibeam collection for B00052: Multibeam data collected aboard Surveyor from 1986-05-19 to 1986-05-29, departing from Seattle, WA and returning to Seattle, WA
16108;Multibeam collection for B00053: Multibeam data collected aboard Surveyor from 1986-05-23 to 1986-06-04, departing from Seattle, WA and returning to Seattle, WA
16109;Multibeam collection for B00054: Multibeam data collected aboard Surveyor from 1986-05-26 to 1986-05-29, departing from Seattle, WA and returning to Seattle, WA
16110;Multibeam collection for B00055: Multibeam data collected aboard Surveyor from 1986-05-27 to 1986-06-06, departing from Seattle, WA and returning to Seattle, WA
16111;Multibeam collection for B00056: Multibeam data collected aboard Surveyor from 1986-06-05 to 1986-06-07, departing from Seattle, WA and returning to Seattle, WA
16112;Multibeam collection for B00057: Multibeam data collected aboard Surveyor from 1986-06-07 to 1986-06-13, departing from Seattle, WA and returning to Seattle, WA
16113;Multibeam collection for B00058: Multibeam data collected aboard Surveyor from 1986-06-09 to 1986-06-11, departing from Seattle, WA and returning to Seattle, WA
16114;Multibeam collection for B00059: Multibeam data collected aboard Surveyor from 1986-06-11 to 1986-06-15, departing from Seattle, WA and returning to Seattle, WA
16115;Multibeam collection for B00060: Multibeam data collected aboard Surveyor from 1986-06-13 to 1986-06-16, departing from Seattle, WA and returning to Seattle, WA
16116;Multibeam collection for B00061: Multibeam data collected aboard Surveyor from 1986-06-16 to 1986-06-18, departing from Seattle, WA and returning to Seattle, WA
16117;Multibeam collection for B00062: Multibeam data collected aboard Surveyor from 1986-06-18 to 1986-06-28, departing from Seattle, WA and returning to Seattle, WA
16118;Multibeam collection for B00063: Multibeam data collected aboard Davidson from 1986-06-29 to 1986-08-13, departing from Seattle, WA and returning to Seattle, WA
16119;Multibeam collection for B00064: Multibeam data collected aboard Surveyor from 1986-06-28 to 1986-07-03, departing from Seattle, WA and returning to Seattle, WA
16120;Multibeam collection for B00065: Multibeam data collected aboard Surveyor from 1986-07-02 to 1986-07-08, departing from Seattle, WA and returning to Seattle, WA
16121;Multibeam collection for B00066: Multibeam data collected aboard Davidson from 1986-08-08 to 1986-08-22, departing from Seattle, WA and returning to Seattle, WA
16122;Multibeam collection for B00067: Multibeam data collected aboard Davidson from 1986-08-20 to 1986-08-24, departing from Seattle, WA and returning to Seattle, WA
16123;Multibeam collection for B00068: Multibeam data collected aboard Surveyor from 1986-08-23 to 1986-08-26, departing from Seattle, WA and returning to Seattle, WA
16124;Multibeam collection for B00069: Multibeam data collected aboard Surveyor from 1986-08-25 to 1986-09-01, departing from Seattle, WA and returning to Seattle, WA
16125;Multibeam collection for B00070: Multibeam data collected aboard Surveyor from 1986-08-29 to 1986-09-02, departing from Seattle, WA and returning to Seattle, WA
16126;Multibeam collection for B00071: Multibeam data collected aboard Surveyor from 1986-08-31 to 1986-09-19, departing from Seattle, WA and returning to Seattle, WA
16127;Multibeam collection for B00072: Multibeam data collected aboard Surveyor from 1986-09-10 to 1986-09-19, departing from Seattle, WA and returning to Seattle, WA
16128;Multibeam collection for B00073: Multibeam data collected aboard Surveyor from 1986-09-14 to 1986-09-19, departing from Seattle, WA and returning to Seattle, WA
16129;Multibeam collection for B00074: Multibeam data collected aboard Surveyor from 1986-09-16 to 1986-09-23, departing from Seattle, WA and returning to Seattle, WA
16130;Multibeam collection for B00075: Multibeam data collected aboard Surveyor from 1986-09-20 to 1986-10-22, departing from Seattle, WA and returning to Seattle, WA
16131;Multibeam collection for B00076: Multibeam data collected aboard Discoverer from 1986-10-03 to 1986-10-13, departing from Seattle, WA and returning to Seattle, WA
16132;Multibeam collection for B00077: Multibeam data collected aboard Surveyor from 1986-10-24 to 1986-10-31, departing from Seattle, WA and returning to Seattle, WA
16133;Multibeam collection for B00078: Multibeam data collected aboard Surveyor from 1986-10-04 to 1986-10-22, departing from Seattle, WA and returning to Seattle, WA
16134;Multibeam collection for B00079: Multibeam data collected aboard Davidson from 1986-10-02 to 1986-10-22, departing from Seattle, WA and returning to Seattle, WA
16135;Multibeam collection for B00080: Multibeam data collected aboard Discoverer from 1986-10-09 to 1986-10-15, departing from Seattle, WA and returning to Seattle, WA
16136;Multibeam collection for B00081: Multibeam data collected aboard Davidson from 1986-10-11 to 1986-11-05, departing from Seattle, WA and returning to Seattle, WA
16137;Multibeam collection for B00082: Multibeam data collected aboard Discoverer from 1986-10-10 to 1986-10-14, departing from Seattle, WA and returning to Seattle, WA
16138;Multibeam collection for B00083: Multibeam data collected aboard Discoverer from 1986-10-22 to 1986-10-29, departing from Seattle, WA and returning to Seattle, WA
16139;Multibeam collection for B00084: Multibeam data collected aboard Surveyor from 1986-10-22 to 1986-10-24, departing from Seattle, WA and returning to Seattle, WA
16140;Multibeam collection for B00085: Multibeam data collected aboard Davidson from 1986-10-26 to 1986-11-10, departing from Seattle, WA and returning to Seattle, WA
16141;Multibeam collection for B00086: Multibeam data collected aboard Surveyor from 1986-10-25 to 1986-11-03, departing from Seattle, WA and returning to Seattle, WA
16142;Multibeam collection for B00087: Multibeam data collected aboard Discoverer from 1986-10-28 to 1986-11-16, departing from Seattle, WA and returning to Seattle, WA
16143;Multibeam collection for B00088: Multibeam data collected aboard Discoverer from 1986-11-02 to 1986-11-05, departing from Seattle, WA and returning to Seattle, WA
16144;Multibeam collection for B00090: Multibeam data collected aboard Surveyor from 1986-11-04 to 1986-11-08, departing from Seattle, WA and returning to Seattle, WA
16145;Multibeam collection for B00091: Multibeam data collected aboard Discoverer from 1986-11-11 to 1986-11-17, departing from Seattle, WA and returning to Seattle, WA
16146;Multibeam collection for B00092: Multibeam data collected aboard Discoverer from 1986-11-16 to 1986-11-20, departing from Seattle, WA and returning to Seattle, WA
16147;Multibeam collection for B00093: Multibeam data collected aboard Discoverer from 1986-11-20 to 1986-11-22, departing from Seattle, WA and returning to Seattle, WA
16148;Multibeam collection for B00094: Multibeam data collected aboard Davidson from 1986-11-10 to 1986-11-12, departing from Seattle, WA and returning to Seattle, WA
16149;Multibeam collection for B00095: Multibeam data collected aboard Davidson from 1987-04-08 to 1987-04-13, departing from Seattle, WA and returning to Seattle, WA
16150;Multibeam collection for B00096: Multibeam data collected aboard Surveyor from 1987-04-05 to 1987-04-13, departing from Seattle, WA and returning to Seattle, WA
16151;Multibeam collection for B00097: Multibeam data collected aboard Surveyor from 1987-04-08 to 1987-04-13, departing from Seattle, WA and returning to Seattle, WA
16152;Multibeam collection for B00098: Multibeam data collected aboard Surveyor from 1987-04-11 to 1987-04-20, departing from Seattle, WA and returning to Seattle, WA
16153;Multibeam collection for B00099: Multibeam data collected aboard Surveyor from 1987-04-17 to 1987-04-23, departing from Seattle, WA and returning to Seattle, WA
16154;Multibeam collection for B00100: Multibeam data collected aboard Surveyor from 1987-04-20 to 1987-04-27, departing from Seattle, WA and returning to Seattle, WA
16155;Multibeam collection for B00101: Multibeam data collected aboard Surveyor from 1987-04-18 to 1987-04-27, departing from Seattle, WA and returning to Seattle, WA
16156;Multibeam collection for B00106: Multibeam data collected aboard Surveyor from 1987-05-14 to 1987-05-21, departing from Seattle, WA and returning to Seattle, WA
16157;Multibeam collection for B00108: Multibeam data collected aboard Surveyor from 1987-05-20 to 1987-06-04, departing from Seattle, WA and returning to Seattle, WA
16158;Multibeam collection for B00110: Multibeam data collected aboard Surveyor from 1987-06-01 to 1987-06-21, departing from Seattle, WA and returning to Seattle, WA
16159;Multibeam collection for B00111: Multibeam data collected aboard Surveyor from 1987-06-05 to 1987-06-25, departing from Seattle, WA and returning to Seattle, WA
16160;Multibeam collection for B00113: Multibeam data collected aboard Surveyor from 1987-06-23 to 1987-06-26, departing from Seattle, WA and returning to Seattle, WA
16161;Multibeam collection for B00115: Multibeam data collected aboard Davidson from 1987-08-12 to 1987-10-09, departing from Seattle, WA and returning to Seattle, WA
16162;Multibeam collection for B00116: Multibeam data collected aboard Davidson from 1987-09-20 to 1987-10-12, departing from Seattle, WA and returning to Seattle, WA
16163;Multibeam collection for B00117: Multibeam data collected aboard Davidson from 1987-11-04 to 1987-11-22, departing from Seattle, WA and returning to Seattle, WA
16164;Multibeam collection for B00118: Multibeam data collected aboard Davidson from 1987-11-09 to 1987-11-23, departing from Seattle, WA and returning to Seattle, WA
16165;Multibeam collection for B00119: Multibeam data collected aboard Surveyor from 1988-02-22 to 1988-03-20, departing from Seattle, WA and returning to Seattle, WA
16166;Multibeam collection for B00120: Multibeam data collected aboard Surveyor from 1988-02-23 to 1988-03-18, departing from Seattle, WA and returning to Seattle, WA
16167;Multibeam collection for B00121: Multibeam data collected aboard Surveyor from 1988-02-25 to 1988-02-26, departing from Seattle, WA and returning to Seattle, WA
16168;Multibeam collection for B00122: Multibeam data collected aboard Mt. Mitchell from 1988-02-20 to 1988-04-27, departing from Norfolk, VA and returning to Norfolk, VA
16169;Multibeam collection for B00123: Multibeam data collected aboard Surveyor from 1988-03-20 to 1988-04-13, departing from Seattle, WA and returning to Seattle, WA
16170;Multibeam collection for B00124: Multibeam data collected aboard Mt. Mitchell from 1988-03-27 to 1988-03-28, departing from Norfolk, VA and returning to Norfolk, VA
16171;Multibeam collection for B00125: Multibeam data collected aboard Mt. Mitchell from 1988-03-28 to 1988-04-21, departing from Norfolk, VA and returning to Norfolk, VA
